n test inserts deletes updates time
7 t6 1000 522 3472 6
7 t7 1000 567 3642 7
7 t8 1000 974 3774 8
7 t9 1000 72 2033 3
8 t10 1000 906 3790 7
8 t11 1000 431 3605 6
8 t12 1000 183 3021 5
8 t13 1000 775 3955 8
8 t14 1000 809 4083 8
8 t15 1000 584 3959 7
8 t16 1000 718 4189 8
8 t17 1000 369 3809 7
8 t18 1000 948 4250 9
8 t19 1000 300 3788 7
8 t1 1000 482 3037 5
8 t20 1000 233 3595 6
8 t2 1000 708 3400 6
8 t3 1000 73 1760 3
8 t4 1000 489 3346 6
8 t5 1000 828 3656 7
8 t6 1000 500 3476 6
8 t7 1000 590 3650 7
8 t8 1000 972 3781 7
8 t9 1000 75 2064 3
9 t10 1000 905 3794 7
9 t11 1000 465 3638 7
9 t12 1000 177 2989 5
9 t13 1000 767 3947 8
9 t14 1000 825 4057 8
9 t15 1000 595 3948 7
9 t16 1000 671 4173 8
9 t17 1000 357 3777 7
9 t18 1000 946 4244 9
9 t19 1000 310 3798 7
9 t1 1000 500 3060 5
9 t20 1000 222 3561 6
9 t2 1000 701 3406 6
9 t3 1000 72 1761 3
9 t4 1000 509 3362 6
9 t5 1000 828 3627 7
9 t6 1000 511 3513 6
9 t7 1000 591 3655 6
9 t8 1000 973 3776 7
9 t9 1000 73 2070 3
10 t10 1000 928 3807 8
10 t11 1000 426 3592 6
10 t12 1000 172 2953 5
10 t13 1000 758 3950 8
10 t14 1000 823 4051 8
10 t15 1000 594 3964 7
10 t16 1000 690 4184 8
10 t17 1000 354 3772 7
10 t18 1000 939 4239 9
10 t19 1000 286 3737 7
10 t1 1000 498 3057 5
10 t20 1000 244 3609 6
10 t2 1000 700 3402 6
10 t3 1000 78 1837 3
10 t4 1000 484 3347 6
10 t5 1000 830 3650 7
10 t6 1000 497 3495 6
10 t7 1000 559 3655 6
10 t8 1000 976 3756 7
10 t9 1000 85 2205 3
11 t10 1000 906 3806 7
11 t11 1000 422 3591 6
11 t12 1000 201 3088 6
11 t13 1000 754 3944 8
11 t14 1000 807 4040 8
11 t15 1000 603 3970 7
11 t16 1000 710 4201 8
11 t17 1000 350 3762 7
11 t18 1000 940 4239 9
11 t19 1000 283 3737 7
11 t1 1000 497 3059 5
11 t20 1000 250 3641 6
11 t2 1000 707 3419 6
11 t3 1000 78 1835 3
11 t4 1000 510 3378 6
11 t5 1000 829 3643 6
11 t6 1000 498 3487 6
11 t7 1000 569 3656 6
11 t8 1000 972 3773 7
11 t9 1000 82 2175 3
12 t10 1000 919 3807 8
12 t11 1000 452 3625 6
12 t12 1000 201 3083 5
12 t13 1000 746 3946 8
12 t14 1000 823 4049 8
12 t15 1000 613 3986 7
12 t16 1000 667 4188 8
12 t17 1000 349 3754 7
12 t18 1000 952 4244 9
12 t19 1000 303 3780 7
12 t1 1000 497 3056 5
12 t20 1000 265 3673 7
12 t2 1000 699 3407 6
12 t3 1000 78 1833 3
12 t4 1000 508 3364 6
12 t5 1000 848 3645 7
12 t6 1000 531 3519 6
12 t7 1000 574 3642 6
12 t8 1000 974 3763 7
12 t9 1000 78 2134 3
13 t10 1000 913 3815 7
13 t11 1000 422 3587 6
13 t12 1000 201 3074 5
13 t13 1000 801 3953 8
13 t14 1000 819 4055 8
13 t15 1000 579 3954 7
13 t16 1000 713 4202 8
13 t17 1000 346 3769 7
13 t18 1000 945 4256 9
13 t19 1000 302 3779 7
13 t1 1000 483 3042 5
13 t20 1000 263 3676 6
13 t2 1000 709 3425 6
13 t3 1000 78 1829 3
13 t4 1000 510 3372 6
13 t5 1000 851 3641 6
13 t6 1000 531 3521 6
13 t7 1000 592 3644 6
13 t8 1000 974 3769 7
13 t9 1000 82 2177 3
14 t10 1000 927 3808 7
14 t11 1000 466 3631 6
14 t12 1000 200 3072 5
14 t13 1000 791 3954 8
14 t14 1000 824 4050 8
14 t15 1000 647 4003 7
14 t16 1000 712 4200 8
14 t17 1000 346 3777 7
14 t18 1000 946 4247 9
14 t19 1000 302 3770 7
14 t1 1000 492 3049 5
14 t20 1000 258 3658 6
14 t2 1000 711 3424 6
14 t3 1000 76 1805 3
14 t4 1000 483 3329 6
14 t5 1000 850 3640 7
14 t6 1000 531 3524 6
14 t7 1000 588 3648 6
14 t8 1000 977 3785 7
14 t9 1000 83 2189 3
15 t10 1000 906 3800 7
15 t11 1000 421 3591 6
15 t12 1000 198 3064 5
15 t13 1000 792 3938 8
15 t14 1000 826 4054 8
15 t15 1000 636 4010 7
15 t16 1000 704 4186 8
15 t17 1000 342 3773 7
15 t18 1000 948 4244 9
15 t19 1000 299 3766 7
15 t1 1000 489 3036 5
15 t20 1000 240 3597 6
15 t2 1000 704 3414 6
15 t3 1000 75 1798 3
15 t4 1000 472 3320 6
15 t5 1000 845 3647 6
15 t6 1000 525 3521 6
15 t7 1000 585 3650 6
15 t8 1000 975 3771 7
15 t9 1000 79 2139 3
16 t10 1000 926 3806 7
16 t11 1000 433 3609 6
16 t12 1000 196 3046 5
16 t13 1000 790 3964 8
16 t14 1000 824 4045 8
16 t15 1000 591 3957 7
16 t16 1000 697 4176 8
16 t17 1000 338 3776 7
16 t18 1000 953 4246 9
16 t19 1000 295 3750 6
16 t1 1000 488 3047 5
16 t20 1000 236 3591 6
16 t2 1000 701 3399 6
16 t3 1000 75 1797 3
16 t4 1000 471 3323 6
16 t5 1000 830 3633 6
16 t6 1000 526 3508 6
16 t7 1000 587 3638 6
16 t8 1000 976 3772 7
16 t9 1000 75 2094 3
17 t10 1000 916 3814 7
17 t11 1000 445 3617 6
17 t12 1000 192 3052 5
17 t13 1000 788 3941 7
17 t14 1000 839 4039 8
17 t15 1000 579 3952 7
17 t16 1000 691 4183 8
17 t17 1000 334 3777 7
17 t18 1000 941 4256 9
17 t19 1000 291 3749 7
17 t1 1000 483 3025 5
17 t20 1000 237 3583 6
17 t2 1000 715 3408 6
17 t3 1000 75 1801 3
17 t4 1000 468 3326 6
17 t5 1000 847 3644 7
17 t6 1000 523 3502 6
17 t7 1000 585 3625 6
17 t8 1000 972 3775 7
17 t9 1000 79 2139 3
18 t10 1000 905 3806 7
18 t11 1000 421 3601 6
18 t12 1000 190 3045 5
18 t13 1000 787 3949 8
18 t14 1000 813 4036 8
18 t15 1000 600 3974 7
18 t16 1000 711 4179 8
18 t17 1000 333 3764 7
18 t18 1000 953 4249 9
18 t19 1000 289 3739 6
18 t1 1000 483 3029 5
18 t20 1000 252 3621 6
18 t2 1000 696 3394 6
18 t3 1000 73 1771 3
18 t4 1000 503 3359 6
18 t5 1000 837 3630 6
18 t6 1000 517 3483 6
18 t7 1000 573 3630 6
18 t8 1000 972 3766 7
18 t9 1000 76 2099 3
19 t10 1000 913 3786 7
19 t11 1000 437 3604 6
19 t12 1000 190 3047 5
19 t13 1000 787 3940 8
19 t14 1000 818 4038 8
19 t15 1000 638 3995 7
19 t16 1000 716 4182 8
19 t17 1000 378 3844 6
19 t18 1000 948 4247 9
19 t19 1000 289 3730 6
19 t1 1000 492 3033 5
19 t20 1000 242 3609 6
19 t2 1000 713 3398 6
19 t3 1000 74 1785 3
19 t4 1000 503 3349 6
19 t5 1000 833 3636 6
19 t6 1000 524 3473 6
19 t7 1000 570 3630 6
19 t8 1000 977 3764 7
19 t9 1000 76 2091 3
20 t10 1000 908 3789 7
20 t11 1000 434 3592 6
20 t12 1000 192 3063 5
20 t13 1000 788 3955 7
20 t14 1000 814 4036 8
20 t15 1000 639 3982 7
20 t16 1000 689 4167 8
20 t17 1000 372 3846 7
20 t18 1000 939 4256 9
20 t19 1000 285 3738 6
20 t1 1000 484 3032 5
20 t20 1000 239 3625 6
20 t2 1000 712 3390 6
20 t3 1000 75 1792 3
20 t4 1000 509 3362 6
20 t5 1000 849 3635 6
20 t6 1000 518 3472 6
20 t7 1000 567 3634 6
20 t8 1000 972 3757 7
20 t9 1000 72 2031 3
1 t10 1000 398 3575 25
1 t11 1000 642 3786 29
1 t12 1000 81 2306 15
1 t13 1000 447 3709 27
1 t14 1000 969 4076 32
1 t15 1000 907 4002 31
1 t16 1000 550 3983 29
1 t17 304 2 0 0
1 t18 1000 970 4226 33
1 t19 1000 632 4114 32
1 t1 1000 109 2018 13
1 t20 1000 24 1528 10
1 t2 1000 726 3270 27
1 t3 1000 689 3256 26
1 t4 1000 590 3380 26
1 t5 1000 349 3137 22
1 t6 1000 198 2867 19
1 t7 1000 509 3614 26
1 t8 1000 771 3780 29
1 t9 1000 907 3787 30
2 t10 1000 401 3601 7
2 t11 1000 646 3791 8
2 t12 1000 96 2465 5
2 t13 1000 427 3697 8
2 t14 1000 970 4092 10
2 t15 1000 898 4015 9
2 t16 1000 523 3958 9
2 t17 304 2 0 0
2 t18 1000 971 4235 10
2 t19 1000 623 4094 9
2 t1 1000 104 1966 4
2 t20 1000 26 1619 3
2 t2 1000 723 3272 7
2 t3 1000 715 3257 7
2 t4 1000 571 3368 7
2 t5 1000 330 3097 6
2 t6 1000 201 2892 6
2 t7 1000 496 3615 7
2 t8 1000 780 3788 8
2 t9 1000 904 3810 8
3 t10 1000 369 3541 7
3 t11 1000 645 3760 8
3 t12 1000 87 2381 4
3 t13 1000 452 3726 7
3 t14 1000 963 4055 9
3 t15 1000 907 4021 9
3 t16 1000 528 3955 8
3 t17 304 2 0 0
3 t18 1000 970 4231 10
3 t19 1000 633 4084 9
3 t1 1000 107 1994 3
3 t20 1000 25 1560 3
3 t2 1000 726 3268 6
3 t3 1000 717 3263 7
3 t4 1000 597 3380 6
3 t5 1000 326 3099 6
3 t6 1000 204 2898 6
3 t7 1000 509 3588 7
3 t8 1000 773 3778 8
3 t9 1000 910 3784 8
4 t10 1000 372 3555 7
4 t11 1000 649 3759 8
4 t12 1000 98 2488 4
4 t13 1000 491 3776 7
4 t14 1000 969 4036 9
4 t15 1000 905 4022 9
4 t16 1000 536 3978 8
4 t17 304 2 0 0
4 t18 1000 975 4240 10
4 t19 1000 637 4092 9
4 t1 1000 106 1981 3
4 t20 1000 24 1542 2
4 t2 1000 728 3266 6
4 t3 1000 700 3252 6
4 t4 1000 589 3372 6
4 t5 1000 330 3101 6
4 t6 1000 203 2889 5
4 t7 1000 517 3607 7
4 t8 1000 784 3782 7
4 t9 1000 903 3785 8
5 t10 1000 378 3552 7
5 t11 1000 642 3765 7
5 t12 1000 84 2357 4
5 t13 1000 442 3725 7
5 t14 1000 963 4071 9
5 t15 1000 896 3997 8
5 t16 1000 565 3964 8
5 t17 304 2 0 0
5 t18 1000 974 4198 9
5 t19 1000 641 4094 8
5 t1 1000 110 2015 3
5 t20 1000 26 1621 3
5 t2 1000 737 3295 6
5 t3 1000 691 3241 6
5 t4 1000 587 3371 6
5 t5 1000 343 3134 6
5 t6 1000 185 2826 5
5 t7 1000 507 3620 7
5 t8 1000 793 3781 7
5 t9 1000 915 3810 8
6 t10 1000 375 3530 6
6 t11 1000 645 3766 7
6 t12 1000 96 2465 4
6 t13 1000 427 3684 7
6 t14 1000 962 4065 8
6 t15 1000 907 4023 8
6 t16 1000 541 3996 8
6 t17 304 2 0 0
6 t18 1000 972 4220 9
6 t19 1000 632 4103 8
6 t1 1000 106 1986 3
6 t20 1000 24 1527 2
6 t2 1000 727 3254 6
6 t3 1000 709 3259 6
6 t4 1000 591 3370 6
6 t5 1000 338 3115 5
6 t6 1000 201 2882 5
6 t7 1000 500 3600 6
6 t8 1000 784 3772 7
6 t9 1000 914 3804 7
7 t10 1000 368 3550 6
7 t11 1000 648 3784 7
7 t12 1000 94 2442 4
7 t13 1000 481 3751 7
7 t14 1000 966 4079 8
7 t15 1000 896 4010 8
7 t16 1000 513 3933 7
7 t17 304 2 0 0
7 t18 1000 974 4233 9
7 t19 1000 640 4095 8
7 t1 1000 103 1944 3
7 t20 1000 25 1558 2
7 t2 1000 727 3261 6
7 t3 1000 689 3261 6
7 t4 1000 574 3374 6
7 t5 1000 322 3087 5
7 t6 1000 193 2849 5
7 t7 1000 539 3620 6
7 t8 1000 788 3781 7
7 t9 1000 905 3786 7
8 t10 1000 394 3592 6
8 t11 1000 639 3787 7
8 t12 1000 89 2410 4
8 t13 1000 462 3735 7
8 t14 1000 969 4043 8
8 t15 1000 900 3999 8
8 t16 1000 561 3970 8
8 t17 304 2 0 0
8 t18 1000 976 4228 9
8 t19 1000 645 4093 8
8 t1 1000 111 2025 3
8 t20 1000 26 1615 2
8 t2 1000 738 3278 6
8 t3 1000 709 3261 6
8 t4 1000 597 3383 6
8 t5 1000 357 3150 5
8 t6 1000 191 2846 5
8 t7 1000 530 3618 6
8 t8 1000 783 3761 7
8 t9 1000 914 3799 7
9 t10 1000 384 3572 6
9 t11 1000 646 3775 7
9 t12 1000 84 2336 4
9 t13 1000 450 3723 7
9 t14 1000 968 4058 8
9 t15 1000 901 4018 8
9 t16 1000 558 3982 7
9 t17 304 2 0 0
9 t18 1000 972 4230 9
9 t19 1000 647 4111 8
9 t1 1000 110 2019 3
9 t20 1000 24 1533 2
9 t2 1000 722 3281 6
9 t3 1000 691 3250 6
9 t4 1000 593 3384 6
9 t5 1000 343 3134 5
9 t6 1000 183 2827 5
9 t7 1000 507 3599 6
9 t8 1000 785 3765 7
9 t9 1000 913 3796 7
10 t10 1000 385 3572 6
10 t11 1000 646 3781 7
10 t12 1000 82 2307 4
10 t13 1000 445 3731 7
10 t14 1000 970 4044 8
10 t15 1000 899 4017 8
10 t16 1000 562 3986 7
10 t17 304 2 0 0
10 t18 1000 974 4223 9
10 t19 1000 631 4102 8
10 t1 1000 110 2017 3
10 t20 1000 24 1537 2
10 t2 1000 736 3281 6
10 t3 1000 689 3248 6
10 t4 1000 593 3367 6
10 t5 1000 349 3149 5
10 t6 1000 190 2856 5
10 t7 1000 514 3613 7
10 t8 1000 775 3769 7
10 t9 1000 916 3796 7
11 t10 1000 387 3561 6
11 t11 1000 642 3780 7
11 t12 1000 82 2317 4
11 t13 1000 448 3741 7
11 t14 1000 969 4047 8
11 t15 1000 905 4010 8
11 t16 1000 532 3966 7
11 t17 304 2 0 0
11 t18 1000 970 4241 9
11 t19 1000 631 4095 8
11 t1 1000 110 2024 3
11 t20 1000 25 1592 2
11 t2 1000 738 3297 6
11 t3 1000 716 3244 6
11 t4 1000 582 3371 6
11 t5 1000 340 3124 5
11 t6 1000 192 2864 5
11 t7 1000 518 3635 6
11 t8 1000 773 3773 7
11 t9 1000 912 3800 7
12 t10 1000 387 3565 6
12 t11 1000 655 3789 7
12 t12 1000 81 2308 4
12 t13 1000 460 3757 7
12 t14 1000 969 4083 8
12 t15 1000 888 4015 8
12 t16 1000 559 3988 7
12 t17 304 2 0 0
12 t18 1000 974 4225 9
12 t19 1000 624 4089 8
12 t1 1000 109 2024 3
12 t20 1000 25 1585 2
12 t2 1000 736 3287 6
12 t3 1000 711 3234 6
12 t4 1000 589 3372 6
12 t5 1000 339 3132 5
12 t6 1000 186 2833 5
12 t7 1000 526 3637 6
12 t8 1000 773 3772 7
12 t9 1000 906 3806 7
13 t10 1000 384 3560 6
13 t11 1000 654 3781 7
13 t12 1000 81 2302 4
13 t13 1000 438 3712 7
13 t14 1000 967 4069 8
13 t15 1000 907 3994 8
13 t16 1000 555 4001 7
13 t17 304 2 0 0
13 t18 1000 973 4235 9
13 t19 1000 635 4089 8
13 t1 1000 109 2026 3
13 t20 1000 24 1538 2
13 t2 1000 732 3277 6
13 t3 1000 710 3244 6
13 t4 1000 592 3378 6
13 t5 1000 338 3127 5
13 t6 1000 196 2873 5
13 t7 1000 520 3633 6
13 t8 1000 793 3757 7
13 t9 1000 908 3805 7
14 t10 1000 379 3550 6
14 t11 1000 653 3786 7
14 t12 1000 80 2298 4
14 t13 1000 440 3727 7
14 t14 1000 964 4053 8
14 t15 1000 895 4019 8
14 t16 1000 551 3986 8
14 t17 304 2 0 0
14 t18 1000 970 4231 9
14 t19 1000 581 4068 8
14 t1 1000 108 2016 3
14 t20 1000 24 1536 2
14 t2 1000 731 3279 6
14 t3 1000 708 3250 6
14 t4 1000 588 3369 6
14 t5 1000 338 3134 5
14 t6 1000 198 2875 5
14 t7 1000 498 3610 6
14 t8 1000 792 3771 7
14 t9 1000 909 3808 7
15 t10 1000 380 3563 6
15 t11 1000 641 3776 7
15 t12 1000 81 2312 4
15 t13 1000 434 3708 6
15 t14 1000 970 4060 8
15 t15 1000 904 4018 8
15 t16 1000 544 3985 7
15 t17 304 2 0 0
15 t18 1000 971 4236 9
15 t19 1000 640 4095 8
15 t1 1000 108 2017 3
15 t20 1000 24 1532 2
15 t2 1000 727 3257 5
15 t3 1000 701 3249 5
15 t4 1000 586 3371 6
15 t5 1000 338 3141 5
15 t6 1000 200 2878 5
15 t7 1000 505 3616 6
15 t8 1000 788 3775 7
15 t9 1000 911 3809 7
16 t10 1000 377 3568 6
16 t11 1000 644 3778 7
16 t12 1000 98 2490 4
16 t13 1000 427 3698 6
16 t14 1000 967 4076 8
16 t15 1000 902 4015 8
16 t16 1000 546 3996 7
16 t17 304 2 0 0
16 t18 1000 970 4235 9
16 t19 1000 633 4111 8
16 t1 1000 106 1998 3
16 t20 1000 24 1526 2
16 t2 1000 726 3252 5
16 t3 1000 701 3252 5
16 t4 1000 585 3379 6
16 t5 1000 333 3115 5
16 t6 1000 198 2875 7
16 t7 1000 519 3623 6
16 t8 1000 788 3771 7
16 t9 1000 917 3809 7
17 t10 1000 374 3571 6
17 t11 1000 642 3766 7
17 t12 1000 96 2476 4
17 t13 1000 458 3739 7
17 t14 1000 963 4058 8
17 t15 1000 902 4017 8
17 t16 1000 536 3993 7
17 t17 304 2 0 0
17 t18 1000 974 4256 9
17 t19 1000 629 4117 8
17 t1 1000 105 1978 3
17 t20 1000 24 1534 2
17 t2 1000 722 3261 5
17 t3 1000 705 3247 5
17 t4 1000 584 3381 6
17 t5 1000 330 3113 5
17 t6 1000 195 2861 5
17 t7 1000 511 3617 6
17 t8 1000 791 3780 7
17 t9 1000 907 3814 7
18 t10 1000 372 3555 6
18 t11 1000 640 3756 7
18 t12 1000 96 2460 4
18 t13 1000 492 3779 7
18 t14 1000 970 4056 8
18 t15 1000 905 4013 8
18 t16 1000 533 3983 7
18 t17 304 2 0 0
18 t18 1000 974 4256 9
18 t19 1000 639 4111 8
18 t1 1000 105 1982 3
18 t20 1000 26 1621 2
18 t2 1000 726 3252 5
18 t3 1000 696 3247 5
18 t4 1000 581 3367 6
18 t5 1000 326 3095 5
18 t6 1000 198 2863 5
18 t7 1000 509 3610 6
18 t8 1000 786 3775 7
18 t9 1000 908 3802 7
19 t10 1000 369 3562 6
19 t11 1000 643 3762 7
19 t12 1000 94 2432 4
19 t13 1000 483 3760 7
19 t14 1000 969 4069 8
19 t15 1000 904 4012 8
19 t16 1000 536 3976 7
19 t17 304 2 0 0
19 t18 1000 976 4250 9
19 t19 1000 645 4114 8
19 t1 1000 105 1976 3
19 t20 1000 26 1615 2
19 t2 1000 724 3266 6
19 t3 1000 699 3258 5
19 t4 1000 585 3383 6
19 t5 1000 324 3099 5
19 t6 1000 189 2837 5
19 t7 1000 509 3592 6
19 t8 1000 789 3774 7
19 t9 1000 915 3795 7
20 t10 1000 367 3540 6
20 t11 1000 676 3787 7
20 t12 1000 94 2447 4
20 t13 1000 476 3758 7
20 t14 1000 967 4070 8
20 t15 1000 902 3988 8
20 t16 1000 518 3951 7
20 t17 304 2 0 0
20 t18 1000 971 4250 9
20 t19 1000 613 4099 8
20 t1 1000 102 1941 3
20 t20 1000 26 1618 2
20 t2 1000 735 3273 5
20 t3 1000 700 3265 5
20 t4 1000 588 3375 6
20 t5 1000 321 3096 5
20 t6 1000 197 2862 5
20 t7 1000 507 3600 6
20 t8 1000 790 3776 7
20 t9 1000 910 3775 7
1 t10 1000 223 3162 21
1 t11 368 3 28 0
1 t12 1000 157 3034 20
1 t13 992 21 1084 7
1 t14 1000 984 3965 31
1 t15 1000 137 2935 19
1 t16 1000 605 4052 30
1 t17 1000 584 4046 30
1 t18 1000 471 3990 29
1 t19 1000 406 3955 28
1 t1 1000 234 2460 18
1 t20 1000 966 4300 34
1 t2 1000 584 3287 25
1 t3 1000 561 3232 24
1 t4 947 20 641 5
1 t5 1000 959 3568 29
1 t6 1000 720 3548 27
1 t7 1000 751 3595 29
1 t8 1000 336 3271 23
1 t9 1000 176 2928 19
2 t10 1000 219 3141 6
2 t11 368 3 28 0
2 t12 1000 153 3018 6
2 t13 995 24 1200 2
2 t14 1000 983 3970 9
2 t15 1000 143 2976 6
2 t16 1000 588 4046 9
2 t17 1000 592 4037 9
2 t18 1000 498 4017 9
2 t19 1000 397 3944 9
2 t1 1000 240 2497 5
2 t20 1000 959 4262 10
2 t2 1000 582 3274 6
2 t3 1000 556 3224 7
2 t4 940 19 601 1
2 t5 1000 959 3542 8
2 t6 1000 739 3541 7
2 t7 1000 767 3607 8
2 t8 1000 337 3303 7
2 t9 1000 174 2905 6
3 t10 1000 217 3129 6
3 t11 368 3 28 0
3 t12 1000 137 2890 5
3 t13 992 21 1095 2
3 t14 1000 983 3954 9
3 t15 1000 125 2837 5
3 t16 1000 539 4039 8
3 t17 1000 592 4045 9
3 t18 1000 469 3976 8
3 t19 1000 382 3908 8
3 t1 1000 224 2429 4
3 t20 1000 962 4286 10
3 t2 1000 577 3260 6
3 t3 1000 564 3238 6
3 t4 940 19 601 0
3 t5 1000 959 3532 7
3 t6 1000 719 3540 7
3 t7 1000 761 3602 7
3 t8 1000 371 3336 7
3 t9 1000 176 2931 6
4 t10 1000 227 3154 6
4 t11 368 3 28 0
4 t12 1000 138 2899 5
4 t13 992 21 1087 2
4 t14 1000 984 3985 9
4 t15 1000 146 2987 6
4 t16 1000 541 4038 8
4 t17 1000 572 4039 8
4 t18 1000 470 3974 8
4 t19 1000 412 3959 8
4 t1 1000 224 2440 4
4 t20 1000 951 4298 10
4 t2 1000 586 3281 6
4 t3 1000 585 3249 6
4 t4 940 19 597 0
4 t5 1000 959 3548 7
4 t6 1000 730 3536 7
4 t7 1000 766 3600 7
4 t8 1000 372 3323 6
4 t9 1000 174 2916 6
5 t10 1000 246 3239 6
5 t11 368 3 28 0
5 t12 1000 151 2991 5
5 t13 993 22 1141 2
5 t14 1000 983 3997 9
5 t15 1000 130 2880 5
5 t16 1000 578 4033 8
5 t17 1000 590 4075 8
5 t18 1000 501 4026 8
5 t19 1000 371 3889 7
5 t1 1000 233 2463 4
5 t20 1000 955 4303 10
5 t2 1000 576 3286 6
5 t3 1000 585 3267 6
5 t4 947 20 669 1
5 t5 1000 959 3567 7
5 t6 1000 724 3548 7
5 t7 1000 757 3612 7
5 t8 1000 343 3298 6
5 t9 1000 176 2939 5
6 t10 1000 244 3236 6
6 t11 368 3 28 0
6 t12 1000 139 2908 5
6 t13 992 21 1081 1
6 t14 1000 985 3994 8
6 t15 1000 122 2841 5
6 t16 1000 563 4029 8
6 t17 1000 589 4074 8
6 t18 1000 485 4016 8
6 t19 1000 431 3986 8
6 t1 1000 226 2440 4
6 t20 1000 966 4289 9
6 t2 1000 594 3275 6
6 t3 1000 574 3246 6
6 t4 947 20 648 0
6 t5 1000 959 3544 7
6 t6 1000 730 3542 7
6 t7 1000 769 3619 7
6 t8 1000 381 3345 6
6 t9 1000 177 2943 5
7 t10 1000 232 3202 6
7 t11 368 3 28 0
7 t12 1000 166 3073 5
7 t13 992 21 1082 1
7 t14 1000 986 3981 8
7 t15 1000 152 3024 5
7 t16 1000 534 4028 8
7 t17 1000 565 4047 8
7 t18 1000 467 3963 7
7 t19 1000 414 3948 7
7 t1 1000 222 2437 4
7 t20 1000 959 4321 10
7 t2 1000 574 3272 6
7 t3 1000 562 3237 6
7 t4 947 20 638 0
7 t5 1000 960 3557 7
7 t6 1000 714 3536 7
7 t7 1000 765 3599 7
7 t8 1000 371 3320 6
7 t9 1000 171 2914 5
8 t10 1000 225 3171 5
8 t11 368 3 28 0
8 t12 1000 154 2992 5
8 t13 995 24 1211 2
8 t14 1000 986 3977 8
8 t15 1000 145 2968 5
8 t16 1000 569 4042 8
8 t17 1000 550 4013 8
8 t18 1000 517 4040 8
8 t19 1000 386 3924 7
8 t1 1000 238 2475 4
8 t20 1000 963 4310 9
8 t2 1000 571 3272 5
8 t3 1000 585 3254 6
8 t4 947 20 664 1
8 t5 1000 960 3567 7
8 t6 1000 734 3562 6
8 t7 1000 764 3603 7
8 t8 1000 355 3323 6
8 t9 1000 164 2876 5
9 t10 1000 215 3140 5
9 t11 368 3 28 0
9 t12 1000 150 2961 5
9 t13 993 22 1147 1
9 t14 1000 985 3970 8
9 t15 1000 137 2920 5
9 t16 1000 569 4022 8
9 t17 1000 590 4064 8
9 t18 1000 509 4044 8
9 t19 1000 375 3913 7
9 t1 1000 232 2462 4
9 t20 1000 948 4280 9
9 t2 1000 570 3269 5
9 t3 1000 582 3263 5
9 t4 947 20 664 1
9 t5 1000 959 3555 7
9 t6 1000 722 3542 6
9 t7 1000 762 3612 7
9 t8 1000 348 3286 6
9 t9 1000 175 2932 5
10 t10 1000 217 3133 5
10 t11 368 3 28 0
10 t12 1000 147 2941 5
10 t13 993 22 1144 1
10 t14 1000 985 3959 8
10 t15 1000 134 2893 5
10 t16 1000 593 4033 8
10 t17 1000 591 4030 8
10 t18 1000 504 4038 8
10 t19 1000 369 3899 7
10 t1 1000 231 2456 4
10 t20 1000 965 4284 9
10 t2 1000 572 3272 5
10 t3 1000 562 3227 6
10 t4 947 20 663 1
10 t5 1000 959 3544 7
10 t6 1000 722 3538 6
10 t7 1000 760 3618 7
10 t8 1000 345 3285 6
10 t9 1000 177 2923 5
11 t10 1000 215 3129 5
11 t11 368 3 28 0
11 t12 1000 147 2941 5
11 t13 993 22 1145 1
11 t14 1000 985 3979 8
11 t15 1000 136 2901 5
11 t16 1000 569 4043 8
11 t17 1000 589 4053 8
11 t18 1000 506 4033 7
11 t19 1000 369 3891 7
11 t1 1000 230 2452 4
11 t20 1000 952 4281 9
11 t2 1000 588 3276 5
11 t3 1000 561 3224 5
11 t4 947 20 662 1
11 t5 1000 960 3556 7
11 t6 1000 710 3538 6
11 t7 1000 757 3618 7
11 t8 1000 344 3288 6
11 t9 1000 168 2884 5
12 t10 1000 246 3234 5
12 t11 368 3 28 0
12 t12 1000 144 2924 5
12 t13 993 22 1143 1
12 t14 1000 984 3990 8
12 t15 1000 138 2923 5
12 t16 1000 569 4050 8
12 t17 1000 593 4066 8
12 t18 1000 504 4028 7
12 t19 1000 375 3894 7
12 t1 1000 229 2454 4
12 t20 1000 957 4241 9
12 t2 1000 571 3259 5
12 t3 1000 581 3249 5
12 t4 947 20 663 1
12 t5 1000 960 3558 6
12 t6 1000 737 3546 6
12 t7 1000 757 3601 6
12 t8 1000 343 3281 6
12 t9 1000 177 2943 5
13 t10 1000 242 3234 5
13 t11 368 3 28 0
13 t12 1000 141 2911 5
13 t13 992 21 1091 1
13 t14 1000 985 3982 8
13 t15 1000 141 2945 5
13 t16 1000 572 4053 8
13 t17 1000 552 4042 7
13 t18 1000 496 4010 7
13 t19 1000 449 3998 7
13 t1 1000 227 2442 4
13 t20 1000 958 4259 9
13 t2 1000 594 3267 5
13 t3 1000 573 3251 5
13 t4 947 20 641 0
13 t5 1000 959 3560 6
13 t6 1000 713 3540 6
13 t7 1000 755 3604 6
13 t8 1000 340 3276 5
13 t9 1000 178 2947 5
14 t10 1000 239 3218 5
14 t11 368 3 28 0
14 t12 1000 139 2882 5
14 t13 992 21 1091 1
14 t14 1000 984 3981 8
14 t15 1000 139 2939 5
14 t16 1000 565 4060 7
14 t17 1000 593 4082 8
14 t18 1000 487 4017 7
14 t19 1000 443 4001 7
14 t1 1000 226 2437 4
14 t20 1000 948 4263 9
14 t2 1000 573 3265 5
14 t3 1000 580 3255 5
14 t4 947 20 641 0
